id,height,ORB%,DRB%,AST%,STL%,BLK%,TOV%,USG%,PER,FTr,PTSper100,FGAper100,FT%,2P%,3P%,3FGA%,Avg Dist,0-3ft FGA%,3-10ft FGA%,10-16ft FGA%,16-3P,% of Ast 2s,% of Ast 3s,% Corner 3s,cluster,player type
JUSUF NURKIC2017-2018,0.4375,-0.137931034,0.306878307,-0.591623037,-0.491525424,-0.372262774,-0.488616462,0.194736842,0.276595745,-0.617333333,0.07826087,0.25,0.26,0.132664437,-1,-0.985278654,-0.559183673,-0.068,-0.168262654,-0.657894737,-0.665389527,0.388,-1,-1,5,Traditional Center
JUSUF NURKIC2018-2019,0.4375,0.155172414,0.296296296,-0.37521815,-0.423728814,-0.386861314,-0.488616462,0.105263158,0.5,-0.410666667,0.104347826,0.103658537,0.546,0.166109253,-0.794,-0.929782082,-0.575510204,0.104,-0.283173735,-0.789473684,-0.754789272,0.314,1,-0.991554456,1,Skilled Big
JUSUF NURKIC2019-2020,0.4375,-0.172413793,0.158730159,-0.333333333,-0.288135593,-0.211678832,-0.53765324,0.068421053,0.457446809,-0.572,0.060869565,0.115853659,0.772,0.170568562,-0.6,-0.816513761,-0.526530612,-0.01,-0.170998632,-0.72556391,-0.905491699,0.5,1,-0.968015902,4,Skilled Role player
JUSUF NURKIC2020-2021,0.4375,-0.120689655,0.507936508,-0.253054101,-0.288135593,-0.416058394,-0.439579685,-0.021052632,0.345744681,-0.548,-0.073913043,-0.006097561,0.238,0.170568562,-0.2,-0.81981982,-0.575510204,0.13,-0.26128591,-0.842105263,-0.915708812,0.422,0.834,-1,7,Skilled Forward
JUSUF NURKIC2021-2022,0.4375,-0.034482759,0.608465608,-0.420593368,-0.355932203,-0.693430657,-0.418563923,0.047368421,0.319148936,-0.404,0.039130435,0,0.38,0.255295429,-0.464,-0.813333333,-0.559183673,-0.02,-0.042407661,-0.887218045,-0.905491699,0.254,0.866,-0.994143072,7,Skilled Forward
JOHNNY O'BRYANT2014-2015,0.28125,-0.293103448,-0.497354497,-0.752181501,-0.762711864,-0.868613139,-0.443082312,-0.184210526,-0.542553191,-0.7,-0.491304348,-0.12195122,-0.112,-0.181716834,-1,-1,-0.2,-0.416,-0.589603283,-0.436090226,0.042145594,0.5,-1,-1,5,Traditional Center
JOHNNY O'BRYANT2015-2016,0.28125,-0.25,-0.338624339,-0.811518325,-0.627118644,-0.883211679,-0.579684764,-0.484210526,-0.35106383,-0.745333333,-0.57826087,-0.37804878,0.35,-0.088071349,1,-0.990430622,-0.281632653,-0.312,-0.515731874,-0.639097744,-0.034482759,0.458,1,-0.983319298,1,Skilled Big
JOHNNY O'BRYANT2017-2018,0.28125,-0.301724138,-0.132275132,-0.794066318,-0.593220339,-0.810218978,-0.73380035,-0.010526316,-0.111702128,-0.805333333,-0.139130435,0.207317073,0.68,-0.059085842,-0.348,-0.497076023,0.053061224,-0.568,-0.567715458,-0.033834586,-0.701149425,0.148,0.858,-0.91847029,7,Skilled Forward
KOSTAS PAPANIKOLAOU2014-2015,0.1875,-0.534482759,-0.53968254,-0.448516579,-0.389830508,-0.810218978,-0.257443082,-0.447368421,-0.329787234,-0.878666667,-0.6,-0.384146341,0.444,-0.068004459,-0.416,0.076142132,0.183673469,-0.452,-0.720930233,-0.827067669,-0.895274585,0.264,0.936,-0.257159744,3,Role player
KOSTAS PAPANIKOLAOU2015-2016,0.1875,-0.74137931,-0.465608466,-0.727748691,-0.254237288,-0.795620438,-0.211908932,-0.463157895,-0.425531915,-0.717333333,-0.6,-0.445121951,0.286,-0.081382386,-0.374,-0.03030303,0.240816327,-0.424,-0.833105335,-0.714285714,-0.767560664,0.142,0.8,-0.57742222,3,Role player
JABARI PARKER2014-2015,0.1875,-0.327586207,-0.402116402,-0.668411867,-0.288135593,-0.912408759,-0.513134851,-0.105263158,0.026595745,-0.665333333,-0.169565217,-0.024390244,0.394,0.128205128,-0.5,-0.878326996,-0.412244898,-0.14,-0.447332421,-0.484962406,-0.563218391,0.072,0.5,-0.93361512,1,Skilled Big
JABARI PARKER2015-2016,0.1875,-0.49137931,-0.439153439,-0.689354276,-0.491525424,-0.854014599,-0.635726795,-0.094736842,0.042553191,-0.661333333,-0.113043478,0.024390244,0.536,0.119286511,-0.486,-0.922135706,-0.412244898,-0.078,-0.589603283,-0.473684211,-0.463601533,0.438,0.556,-0.930235887,1,Skilled Big
JABARI PARKER2016-2017,0.1875,-0.534482759,-0.285714286,-0.5008726,-0.491525424,-0.839416058,-0.674255692,0.2,0.271276596,-0.642666667,0.213043478,0.323170732,0.486,0.170568562,-0.27,-0.562653563,-0.175510204,-0.168,-0.600547196,-0.740601504,-0.616858238,0.198,0.97,-0.764432874,7,Skilled Forward
JABARI PARKER2017-2018,0.1875,-0.431034483,-0.211640212,-0.542757417,-0.423728814,-0.824817518,-0.607705779,0.089473684,0.164893617,-0.782666667,0.043478261,0.225609756,0.482,0.146042363,-0.234,-0.512048193,-0.07755102,-0.302,-0.603283174,-0.593984962,-0.606641124,0.162,0.936,-0.852852244,7,Skilled Forward
JABARI PARKER2018-2019,0.1875,-0.577586207,0.037037037,-0.507853403,-0.559322034,-0.781021898,-0.460595447,0.1,0.079787234,-0.672,0.030434783,0.140243902,0.424,0.239687848,-0.374,-0.479305741,-0.07755102,-0.272,-0.595075239,-0.669172932,-0.6449553,-0.032,0.738,-0.781258875,6,Ball Dominant Scorer
JABARI PARKER2019-2020,0.1875,-0.387931034,-0.148148148,-0.567190227,-0.220338983,-0.781021898,-0.576182137,0.068421053,0.212765957,-0.748,0.082608696,0.201219512,0.506,0.344481605,-0.462,-0.445221445,-0.191836735,-0.124,-0.52120383,-0.781954887,-0.869731801,0.188,0.938,-0.691510094,4,Skilled Role player
JABARI PARKER2020-2021,0.1875,-0.422413793,0.037037037,-0.654450262,-0.898305085,-0.591240876,-0.506129597,-0.221052632,0.037234043,-0.685333333,-0.169565217,-0.146341463,0.538,0.418060201,-0.636,-0.6,-0.142857143,-0.382,-0.403556772,-0.590225564,-0.58109834,0.286,1,-0.873099893,4,Skilled Role player
JABARI PARKER2021-2022,0.1875,-0.568965517,0.031746032,-0.72425829,-0.389830508,-0.883211679,-0.439579685,-0.163157895,0.042553191,-0.684,-0.073913043,-0.103658537,1,0.014492754,0,-0.157894737,0.314285714,-0.578,-0.496580027,-0.902255639,-0.59642401,0.2,0.75,-0.449536839,3,Role player
ADREIAN PAYNE2014-2015,0.34375,-0.379310345,-0.153439153,-0.776614311,-0.559322034,-0.854014599,-0.45709282,-0.3,-0.335106383,-0.721333333,-0.456521739,-0.213414634,0.304,-0.04793757,-0.778,-0.918181818,-0.216326531,-0.472,-0.316005472,-0.454887218,-0.233716475,0.266,1,-0.98416918,1,Skilled Big
ADREIAN PAYNE2015-2016,0.34375,-0.586206897,0.021164021,-0.689354276,-0.423728814,-0.737226277,-0.345008757,-0.263157895,-0.446808511,-0.761333333,-0.5,-0.219512195,0.308,-0.132664437,-0.438,-0.55862069,-0.012244898,-0.544,-0.414500684,-0.714285714,-0.330779055,0.182,0.778,-0.807654252,4,Skilled Role player
ADREIAN PAYNE2016-2017,0.34375,-0.336206897,-0.005291005,-0.720767888,0.016949153,-0.357664234,-0.600700525,0.021052632,0.021276596,-0.530666667,-0.065217391,0.103658537,0.474,0.143812709,-0.6,-0.444444444,-0.012244898,-0.37,-0.595075239,-0.721804511,-0.527458493,0.3,1,-0.871201814,4,Skilled Role player
ELFRID PAYTON2014-2015,-0.21875,-0.586206897,-0.523809524,0.137870855,-0.016949153,-0.897810219,-0.292469352,-0.231578947,-0.010638298,-0.597333333,-0.443478261,-0.25,0.102,-0.030100334,-0.476,-0.881355932,-0.518367347,-0.084,-0.176470588,-0.612781955,-0.800766284,-0.642,0.818,-0.935888147,9,Floor General
ELFRID PAYTON2015-2016,-0.21875,-0.663793103,-0.608465608,0.144851658,-0.288135593,-0.883211679,-0.373029772,-0.121052632,-0.005319149,-0.653333333,-0.308695652,-0.097560976,0.178,0.005574136,-0.348,-0.747945205,-0.32244898,-0.178,-0.41997264,-0.609022556,-0.624521073,-0.43,0.866,-0.875659672,9,Floor General
ELFRID PAYTON2016-2017,-0.21875,-0.663793103,-0.380952381,0.246073298,-0.389830508,-0.810218978,-0.474605954,-0.057894737,0.170212766,-0.692,-0.160869565,0.006097561,0.384,0.134894091,-0.452,-0.679824561,-0.289795918,-0.152,-0.400820793,-0.669172932,-0.729246488,-0.734,0.8,-0.858798554,9,Floor General
ELFRID PAYTON2017-2018,-0.21875,-0.672413793,-0.439153439,0.218150087,-0.254237288,-0.854014599,-0.352014011,-0.042105263,0.132978723,-0.664,-0.165217391,-0.042682927,0.298,0.15942029,-0.348,-0.724137931,-0.379591837,-0.19,-0.277701778,-0.605263158,-0.775223499,-0.586,0.666,-0.874494399,9,Floor General
ELFRID PAYTON2018-2019,-0.21875,-0.646551724,-0.375661376,0.169284468,-0.457627119,-0.839416058,-0.295971979,-0.231578947,1.11E-16,-0.76,-0.373913043,-0.201219512,0.486,0.061315496,-0.372,-0.490291262,-0.265306122,-0.174,-0.190150479,-0.909774436,-0.969348659,-0.302,0.696,-0.949356053,9,Floor General
ELFRID PAYTON2019-2020,-0.21875,-0.629310345,-0.37037037,0.347294939,-0.084745763,-0.810218978,-0.415061296,-0.168421053,0.106382979,-0.74,-0.334782609,-0.085365854,0.14,0.074693423,-0.594,-0.686363636,-0.330612245,-0.186,-0.266757866,-0.605263158,-0.836526181,-0.576,0.714,-0.913073109,9,Floor General
ELFRID PAYTON2020-2021,-0.21875,-0.594827586,-0.534391534,-0.246073298,-0.457627119,-0.912408759,-0.534150613,0.026315789,-0.122340426,-0.770666667,-0.160869565,0.146341463,0.364,0.025641026,-0.428,-0.68488746,-0.355102041,-0.264,-0.07250342,-0.65037594,-0.892720307,-0.46,0.928,-0.781385296,9,Floor General
ELFRID PAYTON2021-2022,-0.21875,-0.637931034,-0.439153439,-0.197207679,-0.254237288,-0.854014599,-0.302977233,-0.221052632,-0.324468085,-0.756,-0.526086957,-0.201219512,-0.25,-0.105908584,-0.556,-0.794285714,-0.387755102,-0.474,0.343365253,-0.635338346,-0.882503193,-0.46,0.5,-0.880590386,9,Floor General
DWIGHT POWELL2014-2015,0.34375,-0.284482759,-0.328042328,-0.808027923,-0.355932203,-0.693430657,-0.583187391,-0.273684211,-0.010638298,-0.342666667,-0.260869565,-0.262195122,0.516,0.114827202,-0.454,-0.671641791,-0.142857143,-0.284,-0.715458276,-0.718045113,-0.236270754,0.428,1,-0.843742405,4,Skilled Role player
DWIGHT POWELL2015-2016,0.34375,-0.198275862,-0.010582011,-0.748691099,-0.389830508,-0.708029197,-0.649737303,-0.226315789,0.14893617,-0.36,-0.204347826,-0.207317073,0.478,0.146042363,-0.75,-0.891891892,-0.355102041,-0.054,-0.704514364,-0.733082707,-0.249042146,0.778,1,-0.929332432,1,Skilled Big
DWIGHT POWELL2016-2017,0.34375,-0.336206897,-0.084656085,-0.787085515,-0.186440678,-0.620437956,-0.747810858,-0.315789474,0.191489362,-0.501333333,-0.22173913,-0.237804878,0.518,0.273132664,-0.432,-0.607427056,-0.191836735,-0.108,-0.718194254,-0.80075188,-0.491698595,0.676,1,-0.85218969,4,Skilled Role player
DWIGHT POWELL2017-2018,0.34375,-0.25,0.010582011,-0.703315881,-0.322033898,-0.751824818,-0.639229422,-0.378947368,0.255319149,-0.426666667,-0.22173913,-0.347560976,0.438,0.462653289,-0.334,-0.609302326,-0.395918367,0.098,-0.573187415,-0.887218045,-0.821200511,0.656,1,-0.894439088,4,Skilled Role player
DWIGHT POWELL2018-2019,0.34375,-0.215517241,-0.201058201,-0.626527051,-0.559322034,-0.620437956,-0.646234676,-0.289473684,0.340425532,-0.302666667,-0.060869565,-0.268292683,0.544,0.558528428,-0.386,-0.477366255,-0.33877551,0.156,-0.663474692,-0.947368421,-0.941251596,0.682,1,-0.920741233,4,Skilled Role player
DWIGHT POWELL2019-2020,0.34375,-0.353448276,-0.333333333,-0.731239092,-0.491525424,-0.737226277,-0.597197898,-0.531578947,0.10106383,-0.353333333,-0.352173913,-0.5,0.334,0.596432553,-0.488,-0.659388646,-0.542857143,0.354,-0.630642955,-0.95112782,-0.989782886,0.618,1,-0.81713085,4,Skilled Role player
DWIGHT POWELL2020-2021,0.34375,-0.206896552,-0.195767196,-0.689354276,-0.389830508,-0.576642336,-0.513134851,-0.5,0.14893617,-0.148,-0.334782609,-0.530487805,0.564,0.482720178,-0.524,-0.783505155,-0.673469388,0.474,-0.606019152,-0.962406015,-1,0.686,1,-1,4,Skilled Role player
DWIGHT POWELL2021-2022,0.34375,-0.077586207,-0.35978836,-0.717277487,-0.661016949,-0.708029197,-0.597197898,-0.457894737,0.218085106,-0.294666667,-0.22173913,-0.451219512,0.566,0.567447046,-0.298,-0.815461347,-0.665306122,0.416,-0.562243502,-0.92481203,-0.948914432,0.71,1,-0.930518096,4,Skilled Role player
JULIUS RANDLE2015-2016,0.1875,-0.327586207,0.576719577,-0.616055846,-0.593220339,-0.854014599,-0.527145359,-0.078947368,-0.005319149,-0.569333333,-0.217391304,-0.018292683,0.43,-0.02787068,-0.444,-0.913772455,-0.493877551,-0.052,-0.321477428,-0.703007519,-0.601532567,-0.098,0.4,-0.983316022,1,Skilled Big
JULIUS RANDLE2016-2017,0.1875,-0.362068966,0.248677249,-0.326352531,-0.627118644,-0.795620438,-0.432574431,-0.068421053,0.122340426,-0.513333333,-0.126086957,-0.054878049,0.446,0.130434783,-0.46,-0.836998706,-0.46122449,-0.126,-0.083447332,-0.766917293,-0.782886335,-0.022,0.882,-0.982099622,7,Skilled Forward
JULIUS RANDLE2017-2018,0.1875,-0.232758621,0.08994709,-0.448516579,-0.694915254,-0.751824818,-0.429071804,0.136842105,0.313829787,-0.373333333,0.160869565,0.067073171,0.436,0.282051282,-0.556,-0.900442478,-0.640816327,0.09,-0.138166895,-0.845864662,-0.877394636,0.068,1,-0.980736834,7,Skilled Forward
JULIUS RANDLE2018-2019,0.1875,-0.344827586,0.026455026,-0.448516579,-0.627118644,-0.766423358,-0.516637478,0.268421053,0.367021277,-0.404,0.32173913,0.25,0.462,0.257525084,-0.312,-0.641873278,-0.363265306,-0.108,-0.250341997,-0.766917293,-0.900383142,-0.02,0.82,-0.897620929,7,Skilled Forward
JULIUS RANDLE2019-2020,0.1875,-0.353448276,0.201058201,-0.448516579,-0.593220339,-0.854014599,-0.499124343,0.257894737,0.186170213,-0.533333333,0.173913043,0.298780488,0.466,0.148272018,-0.446,-0.540755467,-0.183673469,-0.284,-0.357045144,-0.635338346,-0.793103448,-0.192,0.876,-0.864711367,7,Skilled Forward
JULIUS RANDLE2020-2021,0.1875,-0.698275862,0.243386243,-0.05061082,-0.593220339,-0.912408759,-0.516637478,0.347368421,0.303191489,-0.566666667,0.3,0.37804878,0.622,0.056856187,-0.178,-0.411052233,0.142857143,-0.676,-0.518467852,-0.244360902,-0.573435504,-0.316,0.588,-0.775171427,6,Ball Dominant Scorer
JULIUS RANDLE2021-2022,0.1875,-0.551724138,0.232804233,-0.12390925,-0.661016949,-0.781021898,-0.485113835,0.315789474,0.090425532,-0.570666667,0.143478261,0.359756098,0.512,0.021181717,-0.384,-0.37399679,0.085714286,-0.492,-0.584131327,-0.484962406,-0.632183908,-0.276,0.6,-0.874511187,6,Ball Dominant Scorer
GLENN ROBINSON III2014-2015,0.03125,-0.474137931,-0.555555556,-0.755671902,-0.593220339,-0.95620438,-0.565674256,-0.410526316,-0.292553191,-0.522666667,-0.482608696,-0.347560976,0.334,-0.023411371,-0.474,-0.432835821,0.004081633,-0.492,-0.510259918,-0.661654135,-0.504469987,0.048,1,-0.687588878,4,Skilled Role player
GLENN ROBINSON III2015-2016,0.03125,-0.775862069,-0.481481481,-0.731239092,-0.423728814,-0.795620438,-0.660245184,-0.347368421,-0.138297872,-0.656,-0.369565217,-0.231707317,0.384,-0.003344482,-0.244,-0.509933775,-0.069387755,-0.338,-0.619699042,-0.77443609,-0.425287356,0.254,0.858,-0.654028435,0,3PT specialist
GLENN ROBINSON III2016-2017,0.03125,-0.612068966,-0.338624339,-0.835951134,-0.525423729,-0.824817518,-0.681260946,-0.521052632,-0.132978723,-0.7,-0.456521739,-0.408536585,0.422,0.141583055,-0.216,-0.26035503,0.216326531,-0.544,-0.723666211,-0.69924812,-0.432950192,0.266,1,-0.226420114,0,3PT specialist
GLENN ROBINSON III2017-2018,0.03125,-0.681034483,-0.661375661,-0.762652705,-0.355932203,-0.95620438,-0.814360771,-0.536842105,-0.170212766,-0.828,-0.486956522,-0.365853659,0.636,-0.039018952,-0.176,-0.2,0.175510204,-0.624,-0.581395349,-0.691729323,-0.550446999,0.272,1,-0.343187356,0,3PT specialist
GLENN ROBINSON III2018-2019,0.03125,-0.75,-0.587301587,-0.821989529,-0.627118644,-0.839416058,-0.702276708,-0.405263158,-0.281914894,-0.697333333,-0.4,-0.268292683,0.6,0.094760312,-0.42,-0.295454545,0.069387755,-0.556,-0.425444596,-0.571428571,-0.739463602,0.678,0.888,-0.366291796,0,3PT specialist
GLENN ROBINSON III2019-2020,0.03125,-0.586206897,-0.486772487,-0.706806283,-0.525423729,-0.883211679,-0.719789842,-0.331578947,-0.037234043,-0.806666667,-0.247826087,-0.164634146,0.72,0.190635452,-0.218,-0.334459459,0.134693878,-0.57,-0.532147743,-0.567669173,-0.573435504,0.554,0.844,-0.563792659,0,3PT specialist
GLENN ROBINSON III2020-2021,0.03125,-0.715517241,-0.566137566,-0.755671902,-0.830508475,-0.897810219,-0.677758319,-0.457894737,-0.265957447,-0.690666667,-0.413043478,-0.347560976,0.826,0.054626533,-0.272,-0.111111111,0.118367347,-0.596,-0.307797538,-0.770676692,-0.897828863,0.23,1,-0.08427395,0,3PT specialist
DAMJAN RUDEZ2014-2015,0.34375,-0.922413793,-0.899470899,-0.72425829,-0.728813559,-0.941605839,-0.485113835,-0.468421053,-0.308510638,-0.884,-0.404347826,-0.347560976,0.392,0.199554069,-0.188,0.292775665,0.608163265,-0.81,-0.937072503,-0.842105263,-0.504469987,0.52,0.914,-0.163958783,0,3PT specialist
DAMJAN RUDEZ2015-2016,0.34375,-0.818965517,-0.788359788,-0.797556719,-0.830508475,-0.95620438,-0.418563923,-0.526315789,-0.45212766,-0.828,-0.504347826,-0.445121951,1,0.487179487,-0.32,0.612903226,0.616326531,-0.678,-0.95622435,-0.939849624,-1,0.5,1,-0.325238706,3,Role player
DAMJAN RUDEZ2016-2017,0.34375,-0.853448276,-0.740740741,-0.678883072,-0.355932203,-0.95620438,-0.674255692,-0.478947368,-0.409574468,-1,-0.534782609,-0.286585366,-1,0.021181717,-0.374,0.454545455,0.779591837,-0.91,-0.969904241,-0.830827068,-0.565772669,0.454,1,-0.563899731,3,Role player
JAKARR SAMPSON2014-2015,0.125,-0.724137931,-0.433862434,-0.581151832,-0.423728814,-0.722627737,-0.425569177,-0.252631579,-0.244680851,-0.637333333,-0.352173913,-0.201219512,0.34,0.170568562,-0.512,-0.265895954,-0.110204082,-0.254,-0.485636115,-0.827067669,-0.925925926,-0.06,0.936,-0.536769871,4,Skilled Role player
JAKARR SAMPSON2015-2016,0.125,-0.637931034,-0.375661376,-0.783595113,-0.661016949,-0.678832117,-0.443082312,-0.321052632,-0.303191489,-0.486666667,-0.404347826,-0.31097561,0.312,0.105908584,-0.556,-0.602523659,-0.387755102,-0.098,-0.299589603,-0.785714286,-0.895274585,0.126,0.714,-0.692372707,4,Skilled Role player
JAKARR SAMPSON2017-2018,0.125,-0.422413793,-0.074074074,-0.863874346,-0.593220339,-0.109489051,-0.709281961,-0.536842105,-0.005319149,-0.736,-0.439130435,-0.408536585,0.25,0.224080268,0,-0.75308642,-0.485714286,0.038,-0.357045144,-0.815789474,-0.810983397,0.076,1,-0.827838682,4,Skilled Role player
JAKARR SAMPSON2018-2019,0.125,-0.637931034,0.121693122,-0.815008726,-0.491525424,-0.708029197,-0.793345009,0.021052632,0.45212766,-0.481333333,0.230434783,0.12195122,0.62,0.337792642,-0.286,-0.481481481,-0.118367347,-0.518,-0.088919289,-0.721804511,-0.762452107,-0.166,1,-0.806576759,7,Skilled Forward
JAKARR SAMPSON2019-2020,0.125,-0.594827586,-0.285714286,-0.787085515,-0.457627119,-0.678832117,-0.628721541,-0.5,-0.074468085,-0.686666667,-0.395652174,-0.414634146,0.334,0.442586399,-0.692,-0.773913043,-0.502040816,0.148,-0.548563611,-0.609022556,-0.890166028,0.576,1,-0.696937321,4,Skilled Role player
JAKARR SAMPSON2020-2021,0.125,-0.198275862,-0.211640212,-0.937172775,-0.898305085,-0.474452555,-0.625218914,-0.194736842,-0.164893617,-0.657333333,-0.226086957,-0.103658537,0.31,0.206243032,-0.6,-0.734513274,-0.485714286,-0.044,-0.105335157,-0.898496241,-0.910600255,0.396,1,-0.722332742,4,Skilled Role player
MARCUS SMART2014-2015,-0.21875,-0.689655172,-0.592592593,-0.431064572,-0.084745763,-0.883211679,-0.495621716,-0.4,-0.159574468,-0.645333333,-0.465217391,-0.329268293,0.292,-0.085841695,-0.33,0.140461216,0.387755102,-0.648,-0.75376197,-0.733082707,-0.765006386,-0.214,0.802,-0.650116229,8,High Usage Guard
MARCUS SMART2015-2016,-0.21875,-0.586206897,-0.502645503,-0.448516579,-0.084745763,-0.883211679,-0.590192644,-0.278947368,-0.143617021,-0.581333333,-0.386956522,-0.18902439,0.554,-0.04793757,-0.494,-0.088846881,0.134693878,-0.418,-0.600547196,-0.80075188,-0.859514687,-0.22,0.476,-0.610875961,8,High Usage Guard
MARCUS SMART2016-2017,-0.21875,-0.681034483,-0.566137566,-0.232111693,-0.118644068,-0.824817518,-0.453590193,-0.205263158,-0.106382979,-0.554666667,-0.343478261,-0.18902439,0.624,-0.063545151,-0.434,-0.113484646,0.240816327,-0.552,-0.510259918,-0.710526316,-0.80587484,-0.166,0.808,-0.655394873,8,High Usage Guard
MARCUS SMART2017-2018,-0.21875,-0.74137931,-0.597883598,-0.172774869,-0.254237288,-0.824817518,-0.355516637,-0.173684211,-0.170212766,-0.656,-0.356521739,-0.164634146,0.458,-0.043478261,-0.398,-0.033009709,0.289795918,-0.646,-0.559507524,-0.642857143,-0.787994891,-0.334,0.52,-0.755589012,8,High Usage Guard
MARCUS SMART2018-2019,-0.21875,-0.75862069,-0.661375661,-0.333333333,0.050847458,-0.839416058,-0.42206655,-0.426315789,-0.04787234,-0.696,-0.42173913,-0.37804878,0.612,0.1393534,-0.272,0.220458554,0.436734694,-0.654,-0.685362517,-0.80075188,-0.874840358,-0.132,0.842,-0.466017078,8,High Usage Guard
MARCUS SMART2019-2020,-0.21875,-0.793103448,-0.582010582,-0.263525305,-0.152542373,-0.795620438,-0.576182137,-0.2,-0.010638298,-0.702666667,-0.247826087,-0.085365854,0.672,-0.074693423,-0.306,0.158357771,0.46122449,-0.778,-0.554035568,-0.612781955,-0.88761175,-0.394,0.446,-0.703181708,8,High Usage Guard
MARCUS SMART2020-2021,-0.21875,-0.784482759,-0.624338624,-0.176265271,-0.254237288,-0.795620438,-0.50262697,-0.226315789,-0.010638298,-0.576,-0.252173913,-0.170731707,0.58,0.074693423,-0.34,0.105882353,0.420408163,-0.742,-0.512995896,-0.684210526,-0.859514687,-0.418,0.742,-0.747471247,8,High Usage Guard
MARCUS SMART2021-2022,-0.21875,-0.827586207,-0.560846561,-0.106457243,-0.118644068,-0.897810219,-0.418563923,-0.231578947,-0.021276596,-0.668,-0.286956522,-0.18902439,0.586,0.128205128,-0.338,0.002785515,0.273469388,-0.708,-0.313269494,-0.718045113,-0.933588761,-0.27,0.832,-0.592718594,8,High Usage Guard
NIK STAUSKAS2014-2015,0.03125,-0.905172414,-0.71957672,-0.685863874,-0.694915254,-0.824817518,-0.614711033,-0.447368421,-0.345744681,-0.712,-0.47826087,-0.329268293,0.718,-0.090301003,-0.356,0.006756757,0.355102041,-0.642,-0.770177839,-0.770676692,-0.560664112,-0.066,0.834,-0.552497626,0,3PT specialist
