Player_Upper,id,year,VORP,Min,league,flag,lockout
TOMAS SATORANSKY,TOMAS SATORANSKY2015-2016,2015-2016,,710,Euroleague,0,0
TOMAS SATORANSKY,TOMAS SATORANSKY2015-2016,2015-2016,5.389369127,1046.7,EUR,0,0
TOMAS SATORANSKY,TOMAS SATORANSKY2016-2017,2016-2017,-0.1,719,NBA,0,0
TOMAS SATORANSKY,TOMAS SATORANSKY2017-2018,2017-2018,1.3,1643,NBA,0,0
TOMAS SATORANSKY,TOMAS SATORANSKY2018-2019,2018-2019,0.7,2164,NBA,0,0
TOMAS SATORANSKY,TOMAS SATORANSKY2019-2020,2019-2020,0.4,1878,NBA,0,0
TOMAS SATORANSKY,TOMAS SATORANSKY2020-2021,2020-2021,0.5,1307,NBA,0,0
TOMAS SATORANSKY,TOMAS SATORANSKY2021-2022,2021-2022,-0.4,906,NBA,0,0
TONEY DOUGLAS,TONEY DOUGLAS2009-2010,2009-2010,0.5,1087,NBA,0,0
TONEY DOUGLAS,TONEY DOUGLAS2010-2011,2010-2011,1.2,1971,NBA,0,0
TONEY DOUGLAS,TONEY DOUGLAS2011-2012,2011-2012,-0.6,656,NBA,0,0
TONEY DOUGLAS,TONEY DOUGLAS2012-2013,2012-2013,0.5,1289,NBA,0,0
TONEY DOUGLAS,TONEY DOUGLAS2013-2014,2013-2014,0,675,NBA,0,0
TONEY DOUGLAS,TONEY DOUGLAS2014-2015,2014-2015,0,177,NBA,0,0
TONEY DOUGLAS,TONEY DOUGLAS2015-2016,2015-2016,0.6,1262,NBA,0,0
TONEY DOUGLAS,TONEY DOUGLAS2016-2017,2016-2017,0.1,394,NBA,0,0
TONEY DOUGLAS,TONEY DOUGLAS2017-2018,2017-2018,-0.123959485,252,Euroleague,0,0
TONEY DOUGLAS,TONEY DOUGLAS2017-2018,2017-2018,0.093768085,215,EUR,0,0
TONEY DOUGLAS,TONEY DOUGLAS2018-2019,2018-2019,1.383323383,551,Euroleague,0,0
TONEY DOUGLAS,TONEY DOUGLAS2018-2019,2018-2019,0.461995573,708,EUR,0,0
TONEY DOUGLAS,TONEY DOUGLAS2019-2020,2019-2020,-0.811410411,225.4,EUR,0,0
TONEY DOUGLAS,TONEY DOUGLAS2020-2021,2020-2021,3.265753393,804,EUR,0,0
TONEY DOUGLAS,TONEY DOUGLAS2021-2022,2021-2022,2.853221751,373.9,EUR,0,0
TONY DELK,TONY DELK2000-2001,2000-2001,0.8,2288,NBA,0,0
TONY DELK,TONY DELK2001-2002,2001-2002,0.7,1447,NBA,0,0
TONY DELK,TONY DELK2002-2003,2002-2003,1.4,1873,NBA,0,0
TONY DELK,TONY DELK2003-2004,2003-2004,0.2,509,NBA,0,0
TONY DELK,TONY DELK2004-2005,2004-2005,0.3,1340,NBA,0,0
TONY DELK,TONY DELK2005-2006,2005-2006,0.2,385,NBA,0,0
TONY DELK,TONY DELK2006-2007,2006-2007,-0.000532599,279,Euroleague,0,0
TONY PARKER,TONY PARKER2001-2002,2001-2002,0.6,2267,NBA,0,0
TONY PARKER,TONY PARKER2002-2003,2002-2003,1.7,2774,NBA,0,0
TONY PARKER,TONY PARKER2003-2004,2003-2004,1.8,2577,NBA,0,0
TONY PARKER,TONY PARKER2004-2005,2004-2005,2.8,2735,NBA,0,0
TONY PARKER,TONY PARKER2005-2006,2005-2006,3.3,2715,NBA,0,0
TONY PARKER,TONY PARKER2006-2007,2006-2007,3.2,2499,NBA,0,0
TONY PARKER,TONY PARKER2007-2008,2007-2008,2.6,2312,NBA,0,0
TONY PARKER,TONY PARKER2008-2009,2008-2009,3.5,2456,NBA,0,0
TONY PARKER,TONY PARKER2009-2010,2009-2010,0.6,1728,NBA,0,0
TONY PARKER,TONY PARKER2010-2011,2010-2011,2.4,2528,NBA,0,0
TONY PARKER,TONY PARKER2011-2012,2011-2012,2.021527796,214,EUR,0,1
TONY PARKER,TONY PARKER2011-2012,2011-2012,2.3,1923,NBA,1,0
TONY PARKER,TONY PARKER2012-2013,2012-2013,3.1,2174,NBA,0,0
TONY PARKER,TONY PARKER2013-2014,2013-2014,1.5,1997,NBA,0,0
TONY PARKER,TONY PARKER2014-2015,2014-2015,0.3,1953,NBA,0,0
TONY PARKER,TONY PARKER2015-2016,2015-2016,1.2,1980,NBA,0,0
TONY PARKER,TONY PARKER2016-2017,2016-2017,-0.2,1587,NBA,0,0
TONY PARKER,TONY PARKER2017-2018,2017-2018,-0.3,1071,NBA,0,0
TONY PARKER,TONY PARKER2018-2019,2018-2019,-0.1,1003,NBA,0,0
TONY WROTEN,TONY WROTEN2012-2013,2012-2013,-0.1,272,NBA,0,0
TONY WROTEN,TONY WROTEN2013-2014,2013-2014,-0.7,1765,NBA,0,0
TONY WROTEN,TONY WROTEN2014-2015,2014-2015,0.2,895,NBA,0,0
TONY WROTEN,TONY WROTEN2015-2016,2015-2016,-0.4,144,NBA,0,0
TONY WROTEN,TONY WROTEN2018-2019,2018-2019,2.137392421,294.3,EUR,0,0
TORNIKE SHENGELIA,TORNIKE SHENGELIA2011-2012,2011-2012,-1.706768452,186,Euroleague,0,0
TORNIKE SHENGELIA,TORNIKE SHENGELIA2013-2014,2013-2014,-0.2,154,NBA,0,0
TORNIKE SHENGELIA,TORNIKE SHENGELIA2014-2015,2014-2015,1.165644506,640.4,EUR,0,0
TORNIKE SHENGELIA,TORNIKE SHENGELIA2014-2015,2014-2015,0.027411403,517,Euroleague,0,0
TORNIKE SHENGELIA,TORNIKE SHENGELIA2015-2016,2015-2016,,175,Euroleague,0,0
TORNIKE SHENGELIA,TORNIKE SHENGELIA2015-2016,2015-2016,0.714001791,321.6,EUR,0,0
TORNIKE SHENGELIA,TORNIKE SHENGELIA2016-2017,2016-2017,1.591510469,685.2,EUR,0,0
TORNIKE SHENGELIA,TORNIKE SHENGELIA2016-2017,2016-2017,1.015402004,499,Euroleague,0,0
TORNIKE SHENGELIA,TORNIKE SHENGELIA2017-2018,2017-2018,3.778592339,981,EUR,0,0
TORNIKE SHENGELIA,TORNIKE SHENGELIA2017-2018,2017-2018,3.713027788,841,Euroleague,0,0
TORNIKE SHENGELIA,TORNIKE SHENGELIA2018-2019,2018-2019,3.980097424,564.1,EUR,0,0
TORNIKE SHENGELIA,TORNIKE SHENGELIA2018-2019,2018-2019,0.746047414,490,Euroleague,0,0
TORNIKE SHENGELIA,TORNIKE SHENGELIA2019-2020,2019-2020,4.730270542,852,Euroleague,0,0
TORNIKE SHENGELIA,TORNIKE SHENGELIA2019-2020,2019-2020,3.041541228,932.2,EUR,0,0
TORNIKE SHENGELIA,TORNIKE SHENGELIA2020-2021,2020-2021,1.452208237,922,Euroleague,0,0
TORNIKE SHENGELIA,TORNIKE SHENGELIA2020-2021,2020-2021,1.76033032,602.7,EUR,0,0
TORNIKE SHENGELIA,TORNIKE SHENGELIA2021-2022,2021-2022,1.476033786,372,Euroleague,0,0
TORNIKE SHENGELIA,TORNIKE SHENGELIA2021-2022,2021-2022,1.195324793,637.4,EUR,0,0
TOURE' MURRY,TOURE' MURRY2013-2014,2013-2014,-0.2,373,NBA,0,0
TOURE' MURRY,TOURE' MURRY2016-2017,2016-2017,0.13976256,141.3,EUR,0,0
TRACY MURRAY,TRACY MURRAY2000-2001,2000-2001,-0.1,588,NBA,0,0
TRACY MURRAY,TRACY MURRAY2001-2002,2001-2002,0.2,473,NBA,0,0
TRACY MURRAY,TRACY MURRAY2002-2003,2002-2003,-0.2,193,NBA,0,0
TRACY MURRAY,TRACY MURRAY2006-2007,2006-2007,0.705044064,218,EUR,0,0
TRAJAN LANGDON,TRAJAN LANGDON2000-2001,2000-2001,0.3,1116,NBA,0,0
TRAJAN LANGDON,TRAJAN LANGDON2001-2002,2001-2002,0.1,477,NBA,0,0
TRAJAN LANGDON,TRAJAN LANGDON2002-2003,2002-2003,4.173711694,601,Euroleague,0,0
TRAJAN LANGDON,TRAJAN LANGDON2003-2004,2003-2004,3.912403913,662,Euroleague,0,0
TRAJAN LANGDON,TRAJAN LANGDON2005-2006,2005-2006,4.006004477,763,Euroleague,0,0
TRAJAN LANGDON,TRAJAN LANGDON2006-2007,2006-2007,6.821750544,739,Euroleague,0,0
TRAJAN LANGDON,TRAJAN LANGDON2007-2008,2007-2008,5.651133003,728,Euroleague,0,0
TRAJAN LANGDON,TRAJAN LANGDON2008-2009,2008-2009,4.800311907,605,Euroleague,0,0
TRAJAN LANGDON,TRAJAN LANGDON2009-2010,2009-2010,5.220761496,677,Euroleague,0,0
TRAJAN LANGDON,TRAJAN LANGDON2010-2011,2010-2011,-3.111813235,275,Euroleague,0,0
TRAVIS BEST,TRAVIS BEST2000-2001,2000-2001,2.1,2457,NBA,0,0
TRAVIS BEST,TRAVIS BEST2001-2002,2001-2002,0.6,1747,NBA,0,0
TRAVIS BEST,TRAVIS BEST2002-2003,2002-2003,-0.2,1807,NBA,0,0
TRAVIS BEST,TRAVIS BEST2003-2004,2003-2004,-0.2,762,NBA,0,0
TRAVIS BEST,TRAVIS BEST2004-2005,2004-2005,0.3,1461,NBA,0,0
TRAVIS BEST,TRAVIS BEST2006-2007,2006-2007,-0.692983296,900,EUR,0,0
TRAVIS BEST,TRAVIS BEST2007-2008,2007-2008,1.226719116,521,EUR,0,0
TRAVIS BEST,TRAVIS BEST2008-2009,2008-2009,0.748822687,233,Euroleague,0,0
TRAVIS BEST,TRAVIS BEST2008-2009,2008-2009,0.655028286,645,EUR,0,0
TRAVIS DIENER,TRAVIS DIENER2005-2006,2005-2006,0.2,246,NBA,0,0
TRAVIS DIENER,TRAVIS DIENER2006-2007,2006-2007,0.2,288,NBA,0,0
TRAVIS DIENER,TRAVIS DIENER2007-2008,2007-2008,0.2,1356,NBA,0,0
TRAVIS DIENER,TRAVIS DIENER2008-2009,2008-2009,0.5,719,NBA,0,0
TRAVIS DIENER,TRAVIS DIENER2010-2011,2010-2011,0.882126793,929,EUR,0,0
TRAVIS DIENER,TRAVIS DIENER2011-2012,2011-2012,2.290454422,1155,EUR,0,0
TRAVIS DIENER,TRAVIS DIENER2012-2013,2012-2013,5.043748668,1217,EUR,0,0
TRAVIS DIENER,TRAVIS DIENER2013-2014,2013-2014,1.59301359,857,EUR,0,0
TRAVIS DIENER,TRAVIS DIENER2017-2018,2017-2018,1.7268296,709,EUR,0,0
TRAVIS DIENER,TRAVIS DIENER2018-2019,2018-2019,2.996717183,975,EUR,0,0
TRAVIS DIENER,TRAVIS DIENER2019-2020,2019-2020,1.746013004,234,EUR,0,0
TRAVIS HANSEN,TRAVIS HANSEN2003-2004,2003-2004,-0.5,507,NBA,0,0
TRAVIS HANSEN,TRAVIS HANSEN2004-2005,2004-2005,1.478607175,366,Euroleague,0,0
TRAVIS HANSEN,TRAVIS HANSEN2004-2005,2004-2005,0.853527364,804.7,EUR,0,0
TRAVIS HANSEN,TRAVIS HANSEN2005-2006,2005-2006,2.13225021,1016.5,EUR,0,0
TRAVIS HANSEN,TRAVIS HANSEN2005-2006,2005-2006,3.103152143,518,Euroleague,0,0
TRAVIS HANSEN,TRAVIS HANSEN2006-2007,2006-2007,1.640460527,417,Euroleague,0,0
TRAVIS HANSEN,TRAVIS HANSEN2009-2010,2009-2010,0.831652018,431.4,EUR,0,0
TRAVIS HANSEN,TRAVIS HANSEN2009-2010,2009-2010,0.353705994,292,Euroleague,0,0
TRAVIS WEAR,TRAVIS WEAR2014-2015,2014-2015,-0.6,672,NBA,0,0
TRAVIS WEAR,TRAVIS WEAR2015-2016,2015-2016,-0.88444517,534.2,EUR,0,0
TRAVIS WEAR,TRAVIS WEAR2017-2018,2017-2018,-0.1,228,NBA,0,0
TROY DANIELS,TROY DANIELS2014-2015,2014-2015,-0.1,397,NBA,0,0
TROY DANIELS,TROY DANIELS2015-2016,2015-2016,0.3,476,NBA,0,0
TROY DANIELS,TROY DANIELS2016-2017,2016-2017,0,1183,NBA,0,0
TROY DANIELS,TROY DANIELS2017-2018,2017-2018,-0.3,1622,NBA,0,0
TROY DANIELS,TROY DANIELS2018-2019,2018-2019,-0.3,760,NBA,0,0
TROY DANIELS,TROY DANIELS2019-2020,2019-2020,-0.1,532,NBA,0,0
TROY DANIELS,TROY DANIELS2021-2022,2021-2022,0.141571266,287,Euroleague,0,0
TROY DANIELS,TROY DANIELS2021-2022,2021-2022,0.718921289,242,EUR,0,0
TROY WILLIAMS,TROY WILLIAMS2016-2017,2016-2017,-0.3,557,NBA,0,0
TROY WILLIAMS,TROY WILLIAMS2017-2018,2017-2018,0.1,307,NBA,0,0
TROY WILLIAMS,TROY WILLIAMS2018-2019,2018-2019,0,312,NBA,0,0
TROY WILLIAMS,TROY WILLIAMS2019-2020,2019-2020,-1.115454904,236,EUR,0,0
TY LAWSON,TY LAWSON2009-2010,2009-2010,1,1318,NBA,0,0
TY LAWSON,TY LAWSON2010-2011,2010-2011,2.2,2103,NBA,0,0
TY LAWSON,TY LAWSON2011-2012,2011-2012,2.8,2124,NBA,1,0
TY LAWSON,TY LAWSON2011-2012,2011-2012,0.290997157,149,Euroleague,0,1
TY LAWSON,TY LAWSON2012-2013,2012-2013,2.5,2513,NBA,0,0
TY LAWSON,TY LAWSON2013-2014,2013-2014,2.5,2222,NBA,0,0
TY LAWSON,TY LAWSON2014-2015,2014-2015,2.8,2665,NBA,0,0
TY LAWSON,TY LAWSON2015-2016,2015-2016,-0.6,1411,NBA,0,0
TY LAWSON,TY LAWSON2016-2017,2016-2017,0.4,1732,NBA,0,0
TYLER CAVANAUGH,TYLER CAVANAUGH2017-2018,2017-2018,0,518,NBA,0,0
TYLER CAVANAUGH,TYLER CAVANAUGH2019-2020,2019-2020,0.03559365,278,Euroleague,0,0
TYLER CAVANAUGH,TYLER CAVANAUGH2020-2021,2020-2021,2.297010443,922.8,EUR,0,0
TYLER CAVANAUGH,TYLER CAVANAUGH2021-2022,2021-2022,0.534853847,775,Euroleague,0,0
TYLER DORSEY,TYLER DORSEY2017-2018,2017-2018,-0.2,974,NBA,0,0
TYLER DORSEY,TYLER DORSEY2018-2019,2018-2019,-0.3,698,NBA,0,0
TYLER DORSEY,TYLER DORSEY2019-2020,2019-2020,1.090744627,528,Euroleague,0,0
TYLER DORSEY,TYLER DORSEY2020-2021,2020-2021,1.056806397,744,Euroleague,0,0
TYLER DORSEY,TYLER DORSEY2021-2022,2021-2022,1.118040814,918,Euroleague,0,0
TYLER DORSEY,TYLER DORSEY2021-2022,2021-2022,2.605941929,640.5,EUR,0,0
TYLER ENNIS,TYLER ENNIS2014-2015,2014-2015,-0.2,411,NBA,0,0
TYLER ENNIS,TYLER ENNIS2015-2016,2015-2016,-0.4,654,NBA,0,0
TYLER ENNIS,TYLER ENNIS2016-2017,2016-2017,-0.2,588,NBA,0,0
TYLER ENNIS,TYLER ENNIS2017-2018,2017-2018,0,683,NBA,0,0
TYLER ENNIS,TYLER ENNIS2020-2021,2020-2021,-0.364751891,272.7,EUR,0,0
TYLER ENNIS,TYLER ENNIS2021-2022,2021-2022,1.392725372,341,EUR,0,0
TYRONE NESBY,TYRONE NESBY2000-2001,2000-2001,-0.6,1556,NBA,0,0
TYRONE NESBY,TYRONE NESBY2001-2002,2001-2002,0.4,1498,NBA,0,0
TYRONE NESBY,TYRONE NESBY2003-2004,2003-2004,-0.358389284,428,EUR,0,0
TYSHAWN TAYLOR,TYSHAWN TAYLOR2012-2013,2012-2013,-0.3,221,NBA,0,0
TYSHAWN TAYLOR,TYSHAWN TAYLOR2013-2014,2013-2014,-0.5,270,NBA,0,0
TYSHAWN TAYLOR,TYSHAWN TAYLOR2018-2019,2018-2019,-0.18384667,183,EUR,0,0
TYUS EDNEY,TYUS EDNEY2000-2001,2000-2001,0.1,263,NBA,0,0
TYUS EDNEY,TYUS EDNEY2001-2002,2001-2002,3.994676367,576,Euroleague,0,0
TYUS EDNEY,TYUS EDNEY2002-2003,2002-2003,3.311657701,517,Euroleague,0,0
TYUS EDNEY,TYUS EDNEY2003-2004,2003-2004,4.255034002,848,EUR,0,0
TYUS EDNEY,TYUS EDNEY2003-2004,2003-2004,1.767596597,542,Euroleague,0,0
TYUS EDNEY,TYUS EDNEY2004-2005,2004-2005,1.855641811,930,EUR,0,0
TYUS EDNEY,TYUS EDNEY2005-2006,2005-2006,2.238190344,705,Euroleague,0,0
TYUS EDNEY,TYUS EDNEY2006-2007,2006-2007,0.937737643,890,EUR,0,0
TYUS EDNEY,TYUS EDNEY2006-2007,2006-2007,-0.195861215,361,Euroleague,0,0
USMAN GARUBA,USMAN GARUBA2019-2020,2019-2020,1.027624923,167,Euroleague,0,0
USMAN GARUBA,USMAN GARUBA2019-2020,2019-2020,0.753900991,402.5,EUR,0,0
USMAN GARUBA,USMAN GARUBA2020-2021,2020-2021,0.500651699,635,Euroleague,0,0
USMAN GARUBA,USMAN GARUBA2020-2021,2020-2021,1.823096461,800.2,EUR,0,0
USMAN GARUBA,USMAN GARUBA2021-2022,2021-2022,0.1,239,NBA,0,0
VASSILIS SPANOULIS,VASSILIS SPANOULIS2005-2006,2005-2006,3.63947109,640,Euroleague,0,0
VASSILIS SPANOULIS,VASSILIS SPANOULIS2006-2007,2006-2007,-0.3,272,NBA,0,0
VASSILIS SPANOULIS,VASSILIS SPANOULIS2007-2008,2007-2008,0.400201404,556,Euroleague,0,0
VASSILIS SPANOULIS,VASSILIS SPANOULIS2008-2009,2008-2009,1.75799337,486,Euroleague,0,0
VASSILIS SPANOULIS,VASSILIS SPANOULIS2009-2010,2009-2010,0.966982125,354,Euroleague,0,0
VASSILIS SPANOULIS,VASSILIS SPANOULIS2010-2011,2010-2011,2.109655825,589,Euroleague,0,0
VASSILIS SPANOULIS,VASSILIS SPANOULIS2011-2012,2011-2012,2.772853717,626,Euroleague,0,0
VASSILIS SPANOULIS,VASSILIS SPANOULIS2011-2012,2011-2012,3.570601994,720,EUR,0,0
VASSILIS SPANOULIS,VASSILIS SPANOULIS2012-2013,2012-2013,2.720975645,819.6,EUR,0,0
VASSILIS SPANOULIS,VASSILIS SPANOULIS2012-2013,2012-2013,2.279810155,931,Euroleague,0,0
VASSILIS SPANOULIS,VASSILIS SPANOULIS2013-2014,2013-2014,0.875626151,730,Euroleague,0,0
VASSILIS SPANOULIS,VASSILIS SPANOULIS2013-2014,2013-2014,1.448350277,632.2,EUR,0,0
VASSILIS SPANOULIS,VASSILIS SPANOULIS2014-2015,2014-2015,2.119294262,731,Euroleague,0,0
VASSILIS SPANOULIS,VASSILIS SPANOULIS2014-2015,2014-2015,3.574522787,724,EUR,0,0
VASSILIS SPANOULIS,VASSILIS SPANOULIS2015-2016,2015-2016,2.625733508,726,EUR,0,0
VASSILIS SPANOULIS,VASSILIS SPANOULIS2015-2016,2015-2016,,539,Euroleague,0,0
VASSILIS SPANOULIS,VASSILIS SPANOULIS2016-2017,2016-2017,0.709329504,560.8,EUR,0,0
VASSILIS SPANOULIS,VASSILIS SPANOULIS2016-2017,2016-2017,0.331827847,884,Euroleague,0,0
VASSILIS SPANOULIS,VASSILIS SPANOULIS2017-2018,2017-2018,0.554514595,632,Euroleague,0,0
VASSILIS SPANOULIS,VASSILIS SPANOULIS2017-2018,2017-2018,0.340478009,643.2,EUR,0,0
VASSILIS SPANOULIS,VASSILIS SPANOULIS2018-2019,2018-2019,1.66543542,308.6,EUR,0,0
VASSILIS SPANOULIS,VASSILIS SPANOULIS2018-2019,2018-2019,-0.359102917,552,Euroleague,0,0
VASSILIS SPANOULIS,VASSILIS SPANOULIS2019-2020,2019-2020,-0.665717996,542,Euroleague,0,0
VASSILIS SPANOULIS,VASSILIS SPANOULIS2020-2021,2020-2021,-1.444463506,587,Euroleague,0,0
VIACHESLAV KRAVTSOV,VIACHESLAV KRAVTSOV2012-2013,2012-2013,0,224,NBA,0,0
VIACHESLAV KRAVTSOV,VIACHESLAV KRAVTSOV2015-2016,2015-2016,0.859393775,458,EUR,0,0
VIACHESLAV KRAVTSOV,VIACHESLAV KRAVTSOV2016-2017,2016-2017,0.49203305,258,EUR,0,0
VIACHESLAV KRAVTSOV,VIACHESLAV KRAVTSOV2017-2018,2017-2018,1.578406645,597.4,EUR,0,0
VIACHESLAV KRAVTSOV,VIACHESLAV KRAVTSOV2018-2019,2018-2019,-0.078239982,678.5,EUR,0,0
VICTOR CLAVER,VICTOR CLAVER2006-2007,2006-2007,0.4203846,207.7,EUR,0,0
VICTOR CLAVER,VICTOR CLAVER2007-2008,2007-2008,1.085069103,653.7,EUR,0,0
VICTOR CLAVER,VICTOR CLAVER2008-2009,2008-2009,1.259370953,411.9,EUR,0,0
VICTOR CLAVER,VICTOR CLAVER2009-2010,2009-2010,1.647071722,909.9,EUR,0,0
VICTOR CLAVER,VICTOR CLAVER2010-2011,2010-2011,1.896369174,386,Euroleague,0,0
VICTOR CLAVER,VICTOR CLAVER2010-2011,2010-2011,2.820175435,746.6,EUR,0,0
VICTOR CLAVER,VICTOR CLAVER2011-2012,2011-2012,0.718060017,876.5,EUR,0,0
VICTOR CLAVER,VICTOR CLAVER2012-2013,2012-2013,-0.3,812,NBA,0,0
VICTOR CLAVER,VICTOR CLAVER2013-2014,2013-2014,-0.1,184,NBA,0,0
VICTOR CLAVER,VICTOR CLAVER2014-2015,2014-2015,0.174033818,428.7,EUR,1,0
VICTOR CLAVER,VICTOR CLAVER2015-2016,2015-2016,,838,Euroleague,0,0
VICTOR CLAVER,VICTOR CLAVER2015-2016,2015-2016,2.978823777,814.9,EUR,0,0
VICTOR CLAVER,VICTOR CLAVER2016-2017,2016-2017,1.332566275,574,Euroleague,0,0
VICTOR CLAVER,VICTOR CLAVER2016-2017,2016-2017,1.886324127,664.4,EUR,0,0
VICTOR CLAVER,VICTOR CLAVER2017-2018,2017-2018,1.106658471,384,Euroleague,0,0
VICTOR CLAVER,VICTOR CLAVER2017-2018,2017-2018,1.438535443,724.4,EUR,0,0
VICTOR CLAVER,VICTOR CLAVER2018-2019,2018-2019,1.394749043,744,Euroleague,0,0
VICTOR CLAVER,VICTOR CLAVER2018-2019,2018-2019,2.457267753,905.2,EUR,0,0
VICTOR CLAVER,VICTOR CLAVER2019-2020,2019-2020,1.862692913,360,Euroleague,0,0
VICTOR CLAVER,VICTOR CLAVER2019-2020,2019-2020,1.830201471,395,EUR,0,0
VICTOR CLAVER,VICTOR CLAVER2020-2021,2020-2021,0.220842113,189,Euroleague,0,0
VICTOR CLAVER,VICTOR CLAVER2020-2021,2020-2021,0.17507397,231.3,EUR,0,0
VICTOR CLAVER,VICTOR CLAVER2021-2022,2021-2022,1.09782758,471,EUR,0,0
VIKTOR KHRYAPA,VIKTOR KHRYAPA2004-2005,2004-2005,-0.3,523,NBA,0,0
VIKTOR KHRYAPA,VIKTOR KHRYAPA2005-2006,2005-2006,-0.5,1492,NBA,0,0
VIKTOR KHRYAPA,VIKTOR KHRYAPA2006-2007,2006-2007,-0.1,231,NBA,0,0
VIKTOR KHRYAPA,VIKTOR KHRYAPA2011-2012,2011-2012,1.916808489,205.3,EUR,0,0
VIKTOR KHRYAPA,VIKTOR KHRYAPA2012-2013,2012-2013,5.434674386,612.7,EUR,0,0
VIKTOR KHRYAPA,VIKTOR KHRYAPA2013-2014,2013-2014,3.062526108,558.3,EUR,0,0
VIKTOR KHRYAPA,VIKTOR KHRYAPA2014-2015,2014-2015,1.902466394,218.2,EUR,0,0
VIKTOR KHRYAPA,VIKTOR KHRYAPA2015-2016,2015-2016,3.002746388,364.6,EUR,0,0
VIKTOR KHRYAPA,VIKTOR KHRYAPA2016-2017,2016-2017,2.768866368,394.9,EUR,0,0
VIKTOR KHRYAPA,VIKTOR KHRYAPA2017-2018,2017-2018,2.864108647,281.1,EUR,0,0
VINCENT YARBROUGH,VINCENT YARBROUGH2002-2003,2002-2003,-0.1,1381,NBA,0,0
VINCENT YARBROUGH,VINCENT YARBROUGH2003-2004,2003-2004,0.57860737,246,EUR,0,0
VINCENT YARBROUGH,VINCENT YARBROUGH2005-2006,2005-2006,1.358145893,943,EUR,0,0
VIT KREJCI,VIT KREJCI2019-2020,2019-2020,0.268970358,210,EUR,0,0
VIT KREJCI,VIT KREJCI2021-2022,2021-2022,-0.6,690,NBA,0,0
VLATKO CANCAR,VLATKO CANCAR2016-2017,2016-2017,1.4962009,391,EUR,0,0
VLATKO CANCAR,VLATKO CANCAR2017-2018,2017-2018,1.220319967,831.9,EUR,0,0
VLATKO CANCAR,VLATKO CANCAR2018-2019,2018-2019,0.710859832,779.6,EUR,0,0
VLATKO CANCAR,VLATKO CANCAR2020-2021,2020-2021,0,281,NBA,0,0
VLATKO CANCAR,VLATKO CANCAR2021-2022,2021-2022,0,176,NBA,0,0
VON WAFER,VON WAFER2007-2008,2007-2008,-0.3,154,NBA,0,0
VON WAFER,VON WAFER2008-2009,2008-2009,0.7,1225,NBA,0,0
VON WAFER,VON WAFER2010-2011,2010-2011,0.1,553,NBA,0,0
VON WAFER,VON WAFER2011-2012,2011-2012,1.5552544,286,EUR,0,1
VON WAFER,VON WAFER2011-2012,2011-2012,-0.1,469,NBA,1,0
VON WAFER,VON WAFER2013-2014,2013-2014,1.06550799,195.5,EUR,0,0
VONTEEGO CUMMINGS,VONTEEGO CUMMINGS2000-2001,2000-2001,-0.5,1495,NBA,0,0
VONTEEGO CUMMINGS,VONTEEGO CUMMINGS2001-2002,2001-2002,0.1,501,NBA,0,0
VONTEEGO CUMMINGS,VONTEEGO CUMMINGS2006-2007,2006-2007,1.11632509,682,Euroleague,0,0
VONTEEGO CUMMINGS,VONTEEGO CUMMINGS2007-2008,2007-2008,-0.462242718,435,Euroleague,0,0
VONTEEGO CUMMINGS,VONTEEGO CUMMINGS2008-2009,2008-2009,-0.329684435,240.3,EUR,0,0
WADE BALDWIN,WADE BALDWIN2016-2017,2016-2017,-0.3,405,NBA,0,0
WADE BALDWIN,WADE BALDWIN2019-2020,2019-2020,-1.261958295,403,Euroleague,0,0
WADE BALDWIN,WADE BALDWIN2020-2021,2020-2021,0.71855741,1064,Euroleague,0,0
WADE BALDWIN,WADE BALDWIN2021-2022,2021-2022,1.480586392,842,Euroleague,0,0
WALKER RUSSELL,WALKER RUSSELL2007-2008,2007-2008,-1.145525674,181.5,EUR,0,0
WALKER RUSSELL,WALKER RUSSELL2011-2012,2011-2012,-0.3,357,NBA,0,0
WALT LEMON JR.,WALT LEMON JR.2016-2017,2016-2017,0.025037958,286.8,EUR,0,0
WALT LEMON JR.,WALT LEMON JR.2018-2019,2018-2019,0,167,NBA,0,0
WALTER HERRMANN,WALTER HERRMANN2003-2004,2003-2004,1.247077685,987.2,EUR,0,0
WALTER HERRMANN,WALTER HERRMANN2003-2004,2003-2004,-1.657013544,306,Euroleague,0,0
WALTER HERRMANN,WALTER HERRMANN2004-2005,2004-2005,1.626123753,177,Euroleague,0,0
WALTER HERRMANN,WALTER HERRMANN2004-2005,2004-2005,1.35992194,714.3,EUR,0,0
WALTER HERRMANN,WALTER HERRMANN2005-2006,2005-2006,0.922645625,274,Euroleague,0,0
WALTER HERRMANN,WALTER HERRMANN2005-2006,2005-2006,2.654070677,873.6,EUR,0,0
WALTER HERRMANN,WALTER HERRMANN2006-2007,2006-2007,0.7,936,NBA,0,0
WALTER HERRMANN,WALTER HERRMANN2007-2008,2007-2008,0.2,373,NBA,0,0
WALTER HERRMANN,WALTER HERRMANN2008-2009,2008-2009,0.1,630,NBA,0,0
WALTER HERRMANN,WALTER HERRMANN2009-2010,2009-2010,0.419485925,178,Euroleague,0,0
WALTER HERRMANN,WALTER HERRMANN2009-2010,2009-2010,0.637519954,453,EUR,0,0
WAYNE SELDEN,WAYNE SELDEN2016-2017,2016-2017,-0.2,236,NBA,0,0
WAYNE SELDEN,WAYNE SELDEN2017-2018,2017-2018,-0.2,692,NBA,0,0
